Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
19569,Mauritania,,2020-04-05,6.0,1.0,Mauritania-,21.0079,10.9408,96,84.6,70.0,99.1,999.9,,14.2,0.07043573074952217,0.021472040841778114,0,0.0,0
19570,Mauritania,,2020-04-06,6.0,1.0,Mauritania-,21.0079,10.9408,97,84.6,70.0,99.1,999.9,,14.2,0.07043573074952217,0.021472040841778114,0,0.0,0
19571,Mauritania,,2020-04-07,6.0,1.0,Mauritania-,21.0079,10.9408,98,84.6,70.0,99.1,999.9,,14.2,0.07043573074952217,0.021472040841778114,0,0.0,0
19572,Mauritania,,2020-04-08,6.0,1.0,Mauritania-,21.0079,10.9408,99,84.6,70.0,99.1,999.9,,14.2,0.07043573074952217,0.021472040841778114,0,0.0,0
19609,Mauritius,,2020-01-22,0.0,0.0,Mauritius-,-20.200000000000024,57.5,22,74.2,72.9,76.1,957.5,,73.2,0.9666106673825747,0.2600243115719131,4.3,2.17,1
19610,Mauritius,,2020-01-23,0.0,0.0,Mauritius-,-20.200000000000024,57.5,23,77.7,73.4,84.9,959.1,,74.7,0.9040441367990615,0.2526451415258531,5.4,0.87,1
19611,Mauritius,,2020-01-24,0.0,0.0,Mauritius-,-20.200000000000024,57.5,24,75.2,72.5,78.6,959.1,,74.3,0.9700218162513187,0.2636712061242753,6.3,0.67,1
19612,Mauritius,,2020-01-25,0.0,0.0,Mauritius-,-20.200000000000024,57.5,25,75.5,72.0,80.2,959.4,,72.9,0.9156506088886974,0.24969003271141482,8,1.18,1
19613,Mauritius,,2020-01-26,0.0,0.0,Mauritius-,-20.200000000000024,57.5,26,74.3,70.2,79.7,964.0,,69.2,0.8398397242601978,0.22615307545201555,7.7,0.03,1
19614,Mauritius,,2020-01-27,0.0,0.0,Mauritius-,-20.200000000000024,57.5,27,72.6,69.3,78.8,964.3,,66.4,0.8072625088512687,0.21376568130740647,7.1,0.16,1
19615,Mauritius,,2020-01-28,0.0,0.0,Mauritius-,-20.200000000000024,57.5,28,71.4,64.8,77.2,963.5,,64.9,0.7979706549855946,0.2089882927229283,3.6,0.0,0
19616,Mauritius,,2020-01-29,0.0,0.0,Mauritius-,-20.200000000000024,57.5,29,71.9,64.6,79.5,965.5,,65.9,0.8124531294947281,0.21374264156244518,2.7,0.02,1
19617,Mauritius,,2020-01-30,0.0,0.0,Mauritius-,-20.200000000000024,57.5,30,74.9,68.4,83.1,966.9,,67.4,0.7731328790236016,0.2094888258897892,6.1,0.02,0
19618,Mauritius,,2020-01-31,0.0,0.0,Mauritius-,-20.200000000000024,57.5,31,73.8,68.7,81.0,966.5,,69.9,0.8750970720187242,0.2344565763716224,6.4,0.43,1
19619,Mauritius,,2020-02-01,0.0,0.0,Mauritius-,-20.200000000000024,57.5,32,76.0,71.6,81.7,967.2,,70.5,0.8293473964287391,0.22738359411619818,8.4,0.12,1
19620,Mauritius,,2020-02-02,0.0,0.0,Mauritius-,-20.200000000000024,57.5,33,76.2,71.8,82.8,967.5,,70.9,0.8351890921481815,0.22948784091145977,8.7,0.0,1
19621,Mauritius,,2020-02-03,0.0,0.0,Mauritius-,-20.200000000000024,57.5,34,76.1,72.1,82.0,966.6,,72.8,0.8942812523452848,0.24545509522298195,9.8,0.79,1
19622,Mauritius,,2020-02-04,0.0,0.0,Mauritius-,-20.200000000000024,57.5,35,74.6,72.1,79.5,964.6,,71.3,0.8936855482834487,0.24139762056842506,10.9,0.12,1
19623,Mauritius,,2020-02-05,0.0,0.0,Mauritius-,-20.200000000000024,57.5,36,75.3,72.0,82.8,964.6,,70.6,0.8520684048274095,0.23185546468961588,9.5,1.61,1
19624,Mauritius,,2020-02-06,0.0,0.0,Mauritius-,-20.200000000000024,57.5,37,75.6,72.5,82.2,965.8,,69.3,0.806527742364405,0.22016971486075915,7.5,0.67,1
19625,Mauritius,,2020-02-07,0.0,0.0,Mauritius-,-20.200000000000024,57.5,38,75.0,70.5,82.9,967.0,,68.1,0.7895112763878287,0.2141516640027769,6.1,0.0,1
19626,Mauritius,,2020-02-08,0.0,0.0,Mauritius-,-20.200000000000024,57.5,39,75.4,70.7,83.1,966.3,,67.4,0.7601899830788341,0.2070753601537317,6.9,0.02,1
19627,Mauritius,,2020-02-09,0.0,0.0,Mauritius-,-20.200000000000024,57.5,40,75.0,68.9,82.0,965.0,,68.1,0.7895112763878287,0.2141516640027769,6.7,0.08,0
19628,Mauritius,,2020-02-10,0.0,0.0,Mauritius-,-20.200000000000024,57.5,41,73.6,70.3,79.5,961.6,,70.9,0.9119040821854741,0.2438308309684261,7,0.12,1
19629,Mauritius,,2020-02-11,0.0,0.0,Mauritius-,-20.200000000000024,57.5,42,75.6,72.3,79.9,959.3,,73.7,0.9377415585022043,0.25598907601523085,9.5,1.18,1
19630,Mauritius,,2020-02-12,0.0,0.0,Mauritius-,-20.200000000000024,57.5,43,76.5,72.3,83.3,962.4,,71.7,0.8498028569058794,0.23427919293187163,9.8,1.38,0
19631,Mauritius,,2020-02-13,0.0,0.0,Mauritius-,-20.200000000000024,57.5,44,77.4,72.7,84.4,966.1,,71.1,0.8077625238019439,0.22496119035104706,7.9,0.0,0
19632,Mauritius,,2020-02-14,0.0,0.0,Mauritius-,-20.200000000000024,57.5,45,78.2,71.6,86.9,966.1,,72.6,0.8278662768563069,0.23270582688287839,5.2,0.0,1
19633,Mauritius,,2020-02-15,0.0,0.0,Mauritius-,-20.200000000000024,57.5,46,76.2,73.6,82.9,965.8,,72.6,0.8852217945121457,0.243235502307443,7.3,0.67,1
19634,Mauritius,,2020-02-16,0.0,0.0,Mauritius-,-20.200000000000024,57.5,47,75.6,70.9,83.1,966.8,,67.7,0.7630057011910487,0.2082888645291823,5.7,0.04,1
19635,Mauritius,,2020-02-17,0.0,0.0,Mauritius-,-20.200000000000024,57.5,48,74.6,68.7,82.8,967.1,,68.1,0.8002617506783494,0.21616247774928188,6.4,0.0,1
19636,Mauritius,,2020-02-18,0.0,0.0,Mauritius-,-20.200000000000024,57.5,49,75.5,70.7,82.6,966.5,,70.1,0.8319006210987969,0.22685213254748582,5.7,0.16,1
19637,Mauritius,,2020-02-19,0.0,0.0,Mauritius-,-20.200000000000024,57.5,50,75.1,70.9,81.7,965.5,,67.5,0.7706047340709206,0.20924397108805842,5.9,0.04,1
19638,Mauritius,,2020-02-20,0.0,0.0,Mauritius-,-20.200000000000024,57.5,51,74.6,68.7,82.0,964.3,,67.8,0.7919630919550434,0.2139208878818355,7.1,0.2,0
19639,Mauritius,,2020-02-21,0.0,0.0,Mauritius-,-20.200000000000024,57.5,52,75.0,70.0,82.2,965.9,,67.1,0.7625120878934968,0.20682824593933996,4.9,0.04,1
19640,Mauritius,,2020-02-22,0.0,0.0,Mauritius-,-20.200000000000024,57.5,53,75.4,68.9,82.9,965.9,,66.9,0.7470551860334,0.2034974481984681,4,0.04,1
19641,Mauritius,,2020-02-23,0.0,0.0,Mauritius-,-20.200000000000024,57.5,54,75.8,71.4,82.6,964.7,,70.7,0.8407112785293464,0.229997945261506,2.8,0.04,0
19642,Mauritius,,2020-02-24,0.0,0.0,Mauritius-,-20.200000000000024,57.5,55,76.6,67.1,84.9,962.5,,70.0,0.7989173421616338,0.22049606941176103,2.4,0.0,0
19643,Mauritius,,2020-02-25,0.0,0.0,Mauritius-,-20.200000000000024,57.5,56,78.0,71.2,84.6,962.1,,72.2,0.8221086394125423,0.2305480867039679,3.1,0.0,1
19644,Mauritius,,2020-02-26,0.0,0.0,Mauritius-,-20.200000000000024,57.5,57,74.7,71.4,81.1,963.8,,71.0,0.8815477631293365,0.2383664473900889,7.4,1.69,1
19645,Mauritius,,2020-02-27,0.0,0.0,Mauritius-,-20.200000000000024,57.5,58,74.6,73.2,78.4,964.3,,72.4,0.9279565105089221,0.2506547118928959,7.7,0.28,1
19646,Mauritius,,2020-02-28,0.0,0.0,Mauritius-,-20.200000000000024,57.5,59,74.8,73.0,81.0,962.5,,72.7,0.9311815436503519,0.2520498610917262,5.9,0.35,1
19647,Mauritius,,2020-02-29,0.0,0.0,Mauritius-,-20.200000000000024,57.5,60,76.8,71.2,85.3,960.1,,72.1,0.852877454448073,0.23591600020743167,4.2,0.55,1
19648,Mauritius,,2020-03-01,0.0,0.0,Mauritius-,-20.200000000000024,57.5,61,77.7,72.9,84.0,959.5,,73.5,0.8679996595470976,0.24257211335624296,3.1,0.08,1
19649,Mauritius,,2020-03-02,0.0,0.0,Mauritius-,-20.200000000000024,57.5,62,76.5,73.4,81.1,960.3,,73.5,0.9036110404082788,0.24911338382877088,5,0.08,1
19650,Mauritius,,2020-03-03,0.0,0.0,Mauritius-,-20.200000000000024,57.5,63,77.6,74.8,85.6,961.3,,74.4,0.8979083274539783,0.250641313315377,4.6,0.35,1
19651,Mauritius,,2020-03-04,0.0,0.0,Mauritius-,-20.200000000000024,57.5,64,77.2,71.8,84.0,961.7,,74.1,0.900805211567356,0.2503019164291193,1.4,0.08,1
19652,Mauritius,,2020-03-05,0.0,0.0,Mauritius-,-20.200000000000024,57.5,65,78.8,74.7,82.8,962.4,,75.3,0.8893212741176779,0.2517589496201367,6,0.12,1
19653,Mauritius,,2020-03-06,0.0,0.0,Mauritius-,-20.200000000000024,57.5,66,77.4,75.6,83.1,963.3,,74.8,0.9162544942695089,0.25517611379790195,7.5,0.12,1
19654,Mauritius,,2020-03-07,0.0,0.0,Mauritius-,-20.200000000000024,57.5,67,75.6,72.5,82.4,963.4,,72.7,0.9063698964520421,0.2474250929983001,4.1,0.24,1
19655,Mauritius,,2020-03-08,0.0,0.0,Mauritius-,-20.200000000000024,57.5,68,74.5,72.1,82.4,963.7,,72.1,0.9216105654658863,0.24868321904218676,6.7,2.91,1
19656,Mauritius,,2020-03-09,0.0,0.0,Mauritius-,-20.200000000000024,57.5,69,74.2,71.1,79.0,962.5,,71.9,0.924678861524002,0.24874439369053186,9.2,0.31,1
19657,Mauritius,,2020-03-10,0.0,0.0,Mauritius-,-20.200000000000024,57.5,70,74.4,72.3,77.9,962.6,,72.7,0.9438711922864109,0.25442768996995,7.8,0.55,1
19658,Mauritius,,2020-03-11,0.0,0.0,Mauritius-,-20.200000000000024,57.5,71,77.8,72.9,86.2,961.9,,73.5,0.8651035803975813,0.24204247992096736,6.5,0.59,1
19659,Mauritius,,2020-03-12,0.0,0.0,Mauritius-,-20.200000000000024,57.5,72,76.4,75.2,81.1,962.9,,74.7,0.9443011126707281,0.26004240918314153,3.7,0.02,1
19660,Mauritius,,2020-03-13,0.0,0.0,Mauritius-,-20.200000000000024,57.5,73,72.6,70.2,76.8,963.4,,71.2,0.9532440041470963,0.25242204582084377,4.8,2.28,1
19661,Mauritius,,2020-03-14,0.0,0.0,Mauritius-,-20.200000000000024,57.5,74,74.7,72.3,81.7,964.0,,71.3,0.8906671464586479,0.24083228656241,3.4,0.75,0
19662,Mauritius,,2020-03-15,0.0,0.0,Mauritius-,-20.200000000000024,57.5,75,76.1,70.5,81.9,961.7,,69.6,0.8013229221213304,0.21994064354790605,4.5,0.0,0
19663,Mauritius,,2020-03-16,0.0,0.0,Mauritius-,-20.200000000000024,57.5,76,73.8,70.5,76.8,959.5,,70.1,0.8811496097529441,0.23607817621568503,3.1,0.0,1
19664,Mauritius,,2020-03-17,0.0,0.0,Mauritius-,-20.200000000000024,57.5,77,74.8,70.7,81.7,958.5,,68.9,0.8172214881710819,0.22120344199179953,6.4,0.2,1
19665,Mauritius,,2020-03-18,3.0,0.0,Mauritius-,-20.200000000000024,57.5,78,75.4,66.9,83.8,962.3,,70.3,0.8404795370241136,0.22894619332686109,3,0.01,0
19666,Mauritius,,2020-03-19,3.0,0.0,Mauritius-,-20.200000000000024,57.5,79,76.2,69.1,84.9,964.4,,67.8,0.750353056394424,0.20617714533407672,3,0.0,0
19667,Mauritius,,2020-03-20,12.0,0.0,Mauritius-,-20.200000000000024,57.5,80,74.5,68.5,82.8,966.4,,64.5,0.7079696227531744,0.19103531509682864,4.1,0.0,0
19668,Mauritius,,2020-03-21,14.0,1.0,Mauritius-,-20.200000000000024,57.5,81,72.3,62.8,81.1,967.8,,64.3,0.7575972342444768,0.20004884222011865,3.6,0.0,0
19669,Mauritius,,2020-03-22,28.0,2.0,Mauritius-,-20.200000000000024,57.5,82,73.3,68.9,79.9,969.0,,69.4,0.8748644958588747,0.23323548256943363,5.8,0.02,1
19670,Mauritius,,2020-03-23,36.0,2.0,Mauritius-,-20.200000000000024,57.5,83,75.6,72.5,81.0,968.3,,73.7,0.9377415585022043,0.25598907601523085,6.8,0.28,1
19671,Mauritius,,2020-03-24,42.0,2.0,Mauritius-,-20.200000000000024,57.5,84,73.8,72.7,78.1,966.7,,72.0,0.9405208043468246,0.2519849452641327,6.8,2.4,1
19672,Mauritius,,2020-03-25,48.0,2.0,Mauritius-,-20.200000000000024,57.5,85,76.4,72.3,82.6,964.2,,70.8,0.8267489571601921,0.22767080089690825,6,0.04,0
19673,Mauritius,,2020-03-26,81.0,2.0,Mauritius-,-20.200000000000024,57.5,86,75.4,71.2,80.1,964.6,,70.4,0.8433770247086216,0.22973546748090937,6.4,0.02,1
19674,Mauritius,,2020-03-27,94.0,2.0,Mauritius-,-20.200000000000024,57.5,87,76.0,71.4,81.7,966.1,,70.2,0.8208288655759999,0.22504805394301333,5,0.03,1
19675,Mauritius,,2020-03-28,102.0,2.0,Mauritius-,-20.200000000000024,57.5,88,76.9,69.8,84.4,965.0,,70.2,0.7963840732952072,0.22053706845195067,4,0.0,1
19676,Mauritius,,2020-03-29,107.0,3.0,Mauritius-,-20.200000000000024,57.5,89,77.4,74.3,81.9,963.0,,74.2,0.8978319758266219,0.2500454577497982,6,0.04,1
19677,Mauritius,,2020-03-30,128.0,3.0,Mauritius-,-20.200000000000024,57.5,90,77.9,74.5,81.9,962.4,,73.9,0.8740103917228865,0.24481822684255417,6.6,0.08,1
19678,Mauritius,,2020-03-31,143.0,5.0,Mauritius-,-20.200000000000024,57.5,91,76.9,73.8,81.7,962.4,,73.5,0.8915623079082947,0.24689411092161032,3.9,0.91,1
19679,Mauritius,,2020-04-01,161.0,6.0,Mauritius-,-20.200000000000024,57.5,92,76.6,73.2,81.5,962.2,,73.3,0.8944787311523941,0.24687040070738583,2,0.01,1
19680,Mauritius,,2020-04-02,169.0,7.0,Mauritius-,-20.200000000000024,57.5,93,75.0,70.5,81.5,960.9,,71.9,0.899982740077852,0.24411659101721964,2.4,0.35,1
19681,Mauritius,,2020-04-03,186.0,7.0,Mauritius-,-20.200000000000024,57.5,94,74.0,70.7,81.1,961.1,,70.8,0.8965210518652241,0.2406805609481602,2.8,2.99,1
19682,Mauritius,,2020-04-04,196.0,7.0,Mauritius-,-20.200000000000024,57.5,95,74.5,70.2,81.5,962.6,,70.2,0.8634555250141946,0.23299092643511968,5.2,0.59,1
19683,Mauritius,,2020-04-05,227.0,7.0,Mauritius-,-20.200000000000024,57.5,96,74.5,70.2,81.5,962.6,,70.2,0.8634555250141946,0.23299092643511968,5.2,0.59,1
19684,Mauritius,,2020-04-06,244.0,7.0,Mauritius-,-20.200000000000024,57.5,97,74.5,70.2,81.5,962.6,,70.2,0.8634555250141946,0.23299092643511968,5.2,0.59,1
19685,Mauritius,,2020-04-07,268.0,7.0,Mauritius-,-20.200000000000024,57.5,98,74.5,70.2,81.5,962.6,,70.2,0.8634555250141946,0.23299092643511968,5.2,0.59,1
19686,Mauritius,,2020-04-08,273.0,7.0,Mauritius-,-20.200000000000024,57.5,99,74.5,70.2,81.5,962.6,,70.2,0.8634555250141946,0.23299092643511968,5.2,0.59,1
19723,Mexico,,2020-01-22,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,22,56.0,44.6,66.2,999.9,,42.2,0.5956994096529862,0.14858895142032527,10.4,0.0,0
19724,Mexico,,2020-01-23,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,23,55.2,46.4,66.2,999.9,,35.8,0.4773848807873885,0.1196349802968638,2,0.0,0
19725,Mexico,,2020-01-24,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,24,53.1,39.2,66.2,999.9,,34.5,0.489678831972268,0.12490717287194673,5.5,0.0,0
19726,Mexico,,2020-01-25,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,25,54.5,50.0,60.8,999.9,,41.4,0.6101209285998351,0.15366329403426593,7.6,0.0,0
19727,Mexico,,2020-01-26,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,26,52.6,48.2,59.0,999.9,,44.9,0.7486973281729761,0.1920321441334524,3.3,0.0,0
19728,Mexico,,2020-01-27,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,27,51.3,35.6,66.2,999.9,,37.8,0.5966039434380956,0.15564111939899122,5.3,0.0,0
19729,Mexico,,2020-01-28,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,28,50.2,33.8,64.4,999.9,,29.1,0.4384876477901347,0.11643276682626373,7.6,0.0,0
19730,Mexico,,2020-01-29,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,29,50.0,33.8,66.2,999.9,,25.0,0.3730657048805308,0.09941588971305086,8.9,0.0,0
19731,Mexico,,2020-01-30,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,30,51.8,44.6,60.8,999.9,,34.4,0.5117680971142857,0.13257770365024857,16.8,0.0,0
19732,Mexico,,2020-01-31,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,31,46.6,32.0,59.0,999.9,,31.3,0.5491162726193334,0.15872740040136935,8.2,0.0,0
19733,Mexico,,2020-02-01,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,32,45.1,39.2,55.4,999.9,,26.5,0.47773162356386784,0.14536841794898128,6.2,0.0,0
19734,Mexico,,2020-02-02,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,33,49.3,42.8,60.8,999.9,,38.2,0.6530611404836588,0.17638738110108226,4.8,99.99,1
19735,Mexico,,2020-02-03,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,34,47.6,44.6,50.0,999.9,,44.0,0.8719818324976104,0.24499600564558005,11.5,99.99,1
19736,Mexico,,2020-02-04,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,35,51.2,46.4,59.0,999.9,,43.0,0.733191336651983,0.19155620973159648,19.8,0.0,0
19737,Mexico,,2020-02-05,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,36,53.2,46.4,60.8,999.9,,41.5,0.642502088882286,0.1637193170881712,23.5,0.0,0
19738,Mexico,,2020-02-06,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,37,50.2,37.4,66.2,999.9,,23.5,0.3478144761547657,0.09235608347241113,17.9,0.0,0
19739,Mexico,,2020-02-07,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,38,53.1,37.4,69.8,999.9,,26.0,0.3465757848774284,0.08840447789127058,8,0.0,0
19740,Mexico,,2020-02-08,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,39,53.9,39.2,69.8,999.9,,26.5,0.34354170598246897,0.08695553767724454,8.6,0.0,0
19741,Mexico,,2020-02-09,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,40,56.6,44.6,69.8,999.9,,31.8,0.3864751353389867,0.096127912515639,11.8,0.0,0
19742,Mexico,,2020-02-10,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,41,59.5,46.4,69.8,999.9,,44.8,0.5799174037247995,0.14330102700981773,12.4,0.0,0
19743,Mexico,,2020-02-11,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,42,57.5,42.8,71.6,999.9,,41.9,0.5575748125743326,0.13823594895610603,11.6,0.0,0
19744,Mexico,,2020-02-12,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,43,57.1,48.2,66.2,999.9,,35.4,0.4384177225363307,0.10883535556083551,14.9,0.0,0
19745,Mexico,,2020-02-13,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,44,52.7,35.6,68.0,999.9,,24.3,0.327733143314029,0.08396357864488366,8.6,0.0,0
19746,Mexico,,2020-02-14,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,45,54.7,37.4,71.6,999.9,,27.0,0.3405518838229469,0.08564076140300073,8.4,0.0,0
19747,Mexico,,2020-02-15,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,46,57.0,42.8,68.0,999.9,,40.4,0.5356778416032257,0.13302769803969142,6.3,0.0,0
19748,Mexico,,2020-02-16,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,47,58.5,41.0,77.0,999.9,,38.9,0.4784896701053315,0.11835747066433247,4,0.0,0
19749,Mexico,,2020-02-17,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,48,63.1,48.2,82.4,999.9,,37.7,0.3872146861567257,0.096208059009713,3.8,0.0,0
19750,Mexico,,2020-02-18,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,49,65.9,46.4,80.6,999.9,,38.0,0.3550054530548165,0.08930985698731161,3.2,0.0,0
19751,Mexico,,2020-02-19,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,50,64.6,44.6,82.4,999.9,,36.2,0.3461022137136163,0.08650061388412164,4.6,0.0,0
19752,Mexico,,2020-02-20,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,51,63.3,46.4,78.8,999.9,,34.1,0.3332977185875549,0.08286753405774115,2.8,0.0,0
19753,Mexico,,2020-02-21,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,52,61.2,51.8,73.4,999.9,,41.4,0.4787216623535577,0.11840493547160902,7.5,0.0,0
19754,Mexico,,2020-02-22,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,53,56.0,39.2,75.2,999.9,,40.4,0.5555350882435866,0.13857051879134524,4.2,0.0,0
19755,Mexico,,2020-02-23,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,54,61.7,48.2,78.8,999.9,,41.8,0.477601372038275,0.11822911757949418,10,0.0,0
19756,Mexico,,2020-02-24,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,55,60.7,48.2,77.0,999.9,,33.6,0.3583665985022,0.08858367473475263,11.1,0.0,0
19757,Mexico,,2020-02-25,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,56,57.9,46.4,69.8,999.9,,31.3,0.36128891126961055,0.08947567744633178,8.1,0.0,0
19758,Mexico,,2020-02-26,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,57,51.3,37.4,66.2,999.9,,23.3,0.33105661305406586,0.08636554016596087,7.4,0.0,0
19759,Mexico,,2020-02-27,0.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,58,47.7,32.0,69.8,999.9,,30.7,0.5140766273955167,0.1440602507040159,5.3,0.0,0
19760,Mexico,,2020-02-28,1.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,59,56.1,39.2,71.6,999.9,,30.5,0.3733903656072488,0.09308942723440458,4.3,0.0,0
19761,Mexico,,2020-02-29,4.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,60,59.4,42.8,77.0,999.9,,33.5,0.3739733631805915,0.09241535727702843,6.7,0.0,0
19762,Mexico,,2020-03-01,5.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,61,63.4,50.0,75.2,999.9,,35.9,0.3568093745951782,0.0887442619759034,12.3,0.0,0
19763,Mexico,,2020-03-02,5.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,62,62.0,48.2,75.2,999.9,,34.1,0.34903864351963826,0.08645846053357659,12,0.0,0
19764,Mexico,,2020-03-03,5.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,63,59.6,42.8,71.6,999.9,,33.9,0.37729122094548884,0.0932276312976224,18.4,0.0,0
19765,Mexico,,2020-03-04,5.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,64,58.9,50.0,69.8,999.9,,39.3,0.4790779313666196,0.11843751451111503,20.7,0.0,0
19766,Mexico,,2020-03-05,5.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,65,56.1,44.6,69.8,999.9,,28.6,0.34554850326313225,0.08614821166624737,6,0.0,0
19767,Mexico,,2020-03-06,6.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,66,54.3,41.0,68.0,999.9,,37.8,0.5339909578601376,0.13470285221527042,5,0.0,0
19768,Mexico,,2020-03-07,6.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,67,56.8,44.6,73.4,999.9,,39.0,0.5108820127297098,0.12696702919377412,5.2,0.0,0
19769,Mexico,,2020-03-08,7.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,68,59.8,48.2,73.4,999.9,,45.0,0.5780988829056355,0.1428416350850119,3.5,99.99,1
19770,Mexico,,2020-03-09,7.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,69,62.2,46.4,73.4,999.9,,45.7,0.5449340491462541,0.13504620318727617,4.8,99.99,1
19771,Mexico,,2020-03-10,7.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,70,60.4,51.8,71.6,999.9,,47.1,0.6128064521092813,0.1514427762074224,2.4,0.0,0
19772,Mexico,,2020-03-11,8.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,71,67.0,51.8,77.0,999.9,,44.1,0.43289697032317465,0.10961760449364566,3.6,0.0,0
19773,Mexico,,2020-03-12,12.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,72,66.6,51.8,77.0,999.9,,40.2,0.3775718918560565,0.09537252391699304,2.7,0.0,0
19774,Mexico,,2020-03-13,12.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,73,69.3,51.8,78.8,999.9,,38.6,0.3229162230306714,0.08310460728788,8.8,0.0,0
19775,Mexico,,2020-03-14,26.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,74,70.8,50.0,82.4,999.9,,36.9,0.28679839433625365,0.07471973025698476,8.1,0.0,0
19776,Mexico,,2020-03-15,41.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,75,69.3,55.4,80.6,999.9,,41.5,0.3615694395996483,0.09305226601257989,6.5,0.0,0
19777,Mexico,,2020-03-16,53.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,76,64.2,51.8,73.4,999.9,,45.9,0.5115463691905012,0.12762581993095687,6.6,99.99,1
19778,Mexico,,2020-03-17,82.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,77,61.4,46.4,77.0,999.9,,42.2,0.49026172901893045,0.12129710320026552,7.3,0.0,0
19779,Mexico,,2020-03-18,93.0,0.0,Mexico-,23.634499999999964,-102.55280000000012,78,63.9,50.0,77.0,999.9,,37.0,0.3661609492593887,0.09124141328976368,9.8,0.0,0
19780,Mexico,,2020-03-19,118.0,1.0,Mexico-,23.634499999999964,-102.55280000000012,79,64.5,50.0,77.0,999.9,,39.3,0.39240901471500733,0.09802981970304597,14.9,0.0,0
19781,Mexico,,2020-03-20,164.0,1.0,Mexico-,23.634499999999964,-102.55280000000012,80,62.5,44.6,80.6,999.9,,35.0,0.35542955697177275,0.08815147503229981,5.4,0.0,0
19782,Mexico,,2020-03-21,203.0,2.0,Mexico-,23.634499999999964,-102.55280000000012,81,68.1,57.2,78.8,999.9,,43.8,0.411871830905475,0.10506179034913979,8.6,0.0,0
19783,Mexico,,2020-03-22,251.0,2.0,Mexico-,23.634499999999964,-102.55280000000012,82,68.3,51.8,82.4,999.9,,40.1,0.3544883592939347,0.09055247336876367,3.8,0.0,0
19784,Mexico,,2020-03-23,316.0,3.0,Mexico-,23.634499999999964,-102.55280000000012,83,68.5,50.0,84.2,999.9,,39.1,0.3385520130121947,0.08660643054988766,4.8,0.0,0
