Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities
18269,Libya,,2020-02-19,0.0,0.0
18270,Libya,,2020-02-20,0.0,0.0
18271,Libya,,2020-02-21,0.0,0.0
18272,Libya,,2020-02-22,0.0,0.0
18273,Libya,,2020-02-23,0.0,0.0
18274,Libya,,2020-02-24,0.0,0.0
18275,Libya,,2020-02-25,0.0,0.0
18276,Libya,,2020-02-26,0.0,0.0
18277,Libya,,2020-02-27,0.0,0.0
18278,Libya,,2020-02-28,0.0,0.0
18279,Libya,,2020-02-29,0.0,0.0
18280,Libya,,2020-03-01,0.0,0.0
18281,Libya,,2020-03-02,0.0,0.0
18282,Libya,,2020-03-03,0.0,0.0
18283,Libya,,2020-03-04,0.0,0.0
18284,Libya,,2020-03-05,0.0,0.0
18285,Libya,,2020-03-06,0.0,0.0
18286,Libya,,2020-03-07,0.0,0.0
18287,Libya,,2020-03-08,0.0,0.0
18288,Libya,,2020-03-09,0.0,0.0
18289,Libya,,2020-03-10,0.0,0.0
18290,Libya,,2020-03-11,0.0,0.0
18291,Libya,,2020-03-12,0.0,0.0
18292,Libya,,2020-03-13,0.0,0.0
18293,Libya,,2020-03-14,0.0,0.0
18294,Libya,,2020-03-15,0.0,0.0
18295,Libya,,2020-03-16,0.0,0.0
18296,Libya,,2020-03-17,0.0,0.0
18297,Libya,,2020-03-18,0.0,0.0
18298,Libya,,2020-03-19,0.0,0.0
18299,Libya,,2020-03-20,0.0,0.0
18300,Libya,,2020-03-21,0.0,0.0
18301,Libya,,2020-03-22,0.0,0.0
18302,Libya,,2020-03-23,0.0,0.0
18303,Libya,,2020-03-24,1.0,0.0
18304,Libya,,2020-03-25,1.0,0.0
18305,Libya,,2020-03-26,1.0,0.0
18306,Libya,,2020-03-27,1.0,0.0
18307,Libya,,2020-03-28,3.0,0.0
18308,Libya,,2020-03-29,8.0,0.0
18309,Libya,,2020-03-30,8.0,0.0
18310,Libya,,2020-03-31,10.0,0.0
18311,Libya,,2020-04-01,10.0,0.0
18312,Libya,,2020-04-02,11.0,1.0
18313,Libya,,2020-04-03,11.0,1.0
18314,Libya,,2020-04-04,18.0,1.0
18315,Libya,,2020-04-05,18.0,1.0
18316,Libya,,2020-04-06,19.0,1.0
18317,Libya,,2020-04-07,20.0,1.0
18318,Libya,,2020-04-08,21.0,1.0
18355,Liechtenstein,,2020-01-22,0.0,0.0
18356,Liechtenstein,,2020-01-23,0.0,0.0
18357,Liechtenstein,,2020-01-24,0.0,0.0
18358,Liechtenstein,,2020-01-25,0.0,0.0
18359,Liechtenstein,,2020-01-26,0.0,0.0
18360,Liechtenstein,,2020-01-27,0.0,0.0
18361,Liechtenstein,,2020-01-28,0.0,0.0
18362,Liechtenstein,,2020-01-29,0.0,0.0
18363,Liechtenstein,,2020-01-30,0.0,0.0
18364,Liechtenstein,,2020-01-31,0.0,0.0
18365,Liechtenstein,,2020-02-01,0.0,0.0
18366,Liechtenstein,,2020-02-02,0.0,0.0
18367,Liechtenstein,,2020-02-03,0.0,0.0
18368,Liechtenstein,,2020-02-04,0.0,0.0
18369,Liechtenstein,,2020-02-05,0.0,0.0
18370,Liechtenstein,,2020-02-06,0.0,0.0
18371,Liechtenstein,,2020-02-07,0.0,0.0
18372,Liechtenstein,,2020-02-08,0.0,0.0
18373,Liechtenstein,,2020-02-09,0.0,0.0
18374,Liechtenstein,,2020-02-10,0.0,0.0
18375,Liechtenstein,,2020-02-11,0.0,0.0
18376,Liechtenstein,,2020-02-12,0.0,0.0
18377,Liechtenstein,,2020-02-13,0.0,0.0
18378,Liechtenstein,,2020-02-14,0.0,0.0
18379,Liechtenstein,,2020-02-15,0.0,0.0
18380,Liechtenstein,,2020-02-16,0.0,0.0
18381,Liechtenstein,,2020-02-17,0.0,0.0
18382,Liechtenstein,,2020-02-18,0.0,0.0
18383,Liechtenstein,,2020-02-19,0.0,0.0
18384,Liechtenstein,,2020-02-20,0.0,0.0
18385,Liechtenstein,,2020-02-21,0.0,0.0
18386,Liechtenstein,,2020-02-22,0.0,0.0
18387,Liechtenstein,,2020-02-23,0.0,0.0
18388,Liechtenstein,,2020-02-24,0.0,0.0
18389,Liechtenstein,,2020-02-25,0.0,0.0
18390,Liechtenstein,,2020-02-26,0.0,0.0
18391,Liechtenstein,,2020-02-27,0.0,0.0
18392,Liechtenstein,,2020-02-28,0.0,0.0
18393,Liechtenstein,,2020-02-29,0.0,0.0
18394,Liechtenstein,,2020-03-01,0.0,0.0
18395,Liechtenstein,,2020-03-02,0.0,0.0
18396,Liechtenstein,,2020-03-03,0.0,0.0
18397,Liechtenstein,,2020-03-04,1.0,0.0
18398,Liechtenstein,,2020-03-05,1.0,0.0
18399,Liechtenstein,,2020-03-06,1.0,0.0
18400,Liechtenstein,,2020-03-07,1.0,0.0
18401,Liechtenstein,,2020-03-08,1.0,0.0
18402,Liechtenstein,,2020-03-09,1.0,0.0
18403,Liechtenstein,,2020-03-10,1.0,0.0
18404,Liechtenstein,,2020-03-11,1.0,0.0
18405,Liechtenstein,,2020-03-12,1.0,0.0
18406,Liechtenstein,,2020-03-13,1.0,0.0
18407,Liechtenstein,,2020-03-14,4.0,0.0
18408,Liechtenstein,,2020-03-15,4.0,0.0
18409,Liechtenstein,,2020-03-16,4.0,0.0
18410,Liechtenstein,,2020-03-17,7.0,0.0
18411,Liechtenstein,,2020-03-18,28.0,0.0
18412,Liechtenstein,,2020-03-19,28.0,0.0
18413,Liechtenstein,,2020-03-20,28.0,0.0
18414,Liechtenstein,,2020-03-21,37.0,0.0
18415,Liechtenstein,,2020-03-22,37.0,0.0
18416,Liechtenstein,,2020-03-23,51.0,0.0
18417,Liechtenstein,,2020-03-24,51.0,0.0
18418,Liechtenstein,,2020-03-25,51.0,0.0
18419,Liechtenstein,,2020-03-26,56.0,0.0
18420,Liechtenstein,,2020-03-27,56.0,0.0
18421,Liechtenstein,,2020-03-28,56.0,0.0
18422,Liechtenstein,,2020-03-29,56.0,0.0
18423,Liechtenstein,,2020-03-30,62.0,0.0
18424,Liechtenstein,,2020-03-31,68.0,0.0
18425,Liechtenstein,,2020-04-01,68.0,0.0
18426,Liechtenstein,,2020-04-02,75.0,0.0
18427,Liechtenstein,,2020-04-03,75.0,0.0
18428,Liechtenstein,,2020-04-04,77.0,1.0
18429,Liechtenstein,,2020-04-05,77.0,1.0
18430,Liechtenstein,,2020-04-06,77.0,1.0
18431,Liechtenstein,,2020-04-07,78.0,1.0
18432,Liechtenstein,,2020-04-08,78.0,1.0
18469,Lithuania,,2020-01-22,0.0,0.0
18470,Lithuania,,2020-01-23,0.0,0.0
18471,Lithuania,,2020-01-24,0.0,0.0
18472,Lithuania,,2020-01-25,0.0,0.0
18473,Lithuania,,2020-01-26,0.0,0.0
18474,Lithuania,,2020-01-27,0.0,0.0
18475,Lithuania,,2020-01-28,0.0,0.0
18476,Lithuania,,2020-01-29,0.0,0.0
18477,Lithuania,,2020-01-30,0.0,0.0
18478,Lithuania,,2020-01-31,0.0,0.0
18479,Lithuania,,2020-02-01,0.0,0.0
18480,Lithuania,,2020-02-02,0.0,0.0
18481,Lithuania,,2020-02-03,0.0,0.0
18482,Lithuania,,2020-02-04,0.0,0.0
18483,Lithuania,,2020-02-05,0.0,0.0
18484,Lithuania,,2020-02-06,0.0,0.0
18485,Lithuania,,2020-02-07,0.0,0.0
18486,Lithuania,,2020-02-08,0.0,0.0
18487,Lithuania,,2020-02-09,0.0,0.0
18488,Lithuania,,2020-02-10,0.0,0.0
18489,Lithuania,,2020-02-11,0.0,0.0
18490,Lithuania,,2020-02-12,0.0,0.0
18491,Lithuania,,2020-02-13,0.0,0.0
18492,Lithuania,,2020-02-14,0.0,0.0
18493,Lithuania,,2020-02-15,0.0,0.0
18494,Lithuania,,2020-02-16,0.0,0.0
18495,Lithuania,,2020-02-17,0.0,0.0
18496,Lithuania,,2020-02-18,0.0,0.0
18497,Lithuania,,2020-02-19,0.0,0.0
18498,Lithuania,,2020-02-20,0.0,0.0
18499,Lithuania,,2020-02-21,0.0,0.0
18500,Lithuania,,2020-02-22,0.0,0.0
18501,Lithuania,,2020-02-23,0.0,0.0
18502,Lithuania,,2020-02-24,0.0,0.0
18503,Lithuania,,2020-02-25,0.0,0.0
18504,Lithuania,,2020-02-26,0.0,0.0
18505,Lithuania,,2020-02-27,0.0,0.0
18506,Lithuania,,2020-02-28,1.0,0.0
18507,Lithuania,,2020-02-29,1.0,0.0
18508,Lithuania,,2020-03-01,1.0,0.0
18509,Lithuania,,2020-03-02,1.0,0.0
18510,Lithuania,,2020-03-03,1.0,0.0
18511,Lithuania,,2020-03-04,1.0,0.0
18512,Lithuania,,2020-03-05,1.0,0.0
18513,Lithuania,,2020-03-06,1.0,0.0
18514,Lithuania,,2020-03-07,1.0,0.0
18515,Lithuania,,2020-03-08,1.0,0.0
18516,Lithuania,,2020-03-09,1.0,0.0
18517,Lithuania,,2020-03-10,1.0,0.0
18518,Lithuania,,2020-03-11,3.0,0.0
18519,Lithuania,,2020-03-12,3.0,0.0
18520,Lithuania,,2020-03-13,6.0,0.0
18521,Lithuania,,2020-03-14,8.0,0.0
18522,Lithuania,,2020-03-15,12.0,0.0
18523,Lithuania,,2020-03-16,17.0,0.0
18524,Lithuania,,2020-03-17,25.0,0.0
18525,Lithuania,,2020-03-18,27.0,0.0
18526,Lithuania,,2020-03-19,36.0,0.0
18527,Lithuania,,2020-03-20,49.0,0.0
18528,Lithuania,,2020-03-21,83.0,1.0
18529,Lithuania,,2020-03-22,143.0,1.0
18530,Lithuania,,2020-03-23,179.0,1.0
18531,Lithuania,,2020-03-24,209.0,2.0
18532,Lithuania,,2020-03-25,274.0,4.0
18533,Lithuania,,2020-03-26,299.0,4.0
18534,Lithuania,,2020-03-27,358.0,5.0
18535,Lithuania,,2020-03-28,394.0,7.0
18536,Lithuania,,2020-03-29,460.0,7.0
18537,Lithuania,,2020-03-30,491.0,7.0
18538,Lithuania,,2020-03-31,537.0,8.0
18539,Lithuania,,2020-04-01,581.0,8.0
18540,Lithuania,,2020-04-02,649.0,9.0
18541,Lithuania,,2020-04-03,696.0,9.0
18542,Lithuania,,2020-04-04,771.0,11.0
18543,Lithuania,,2020-04-05,811.0,13.0
18544,Lithuania,,2020-04-06,843.0,15.0
18545,Lithuania,,2020-04-07,880.0,15.0
18546,Lithuania,,2020-04-08,912.0,15.0
18583,Luxembourg,,2020-01-22,0.0,0.0
18584,Luxembourg,,2020-01-23,0.0,0.0
18585,Luxembourg,,2020-01-24,0.0,0.0
18586,Luxembourg,,2020-01-25,0.0,0.0
18587,Luxembourg,,2020-01-26,0.0,0.0
18588,Luxembourg,,2020-01-27,0.0,0.0
18589,Luxembourg,,2020-01-28,0.0,0.0
18590,Luxembourg,,2020-01-29,0.0,0.0
18591,Luxembourg,,2020-01-30,0.0,0.0
18592,Luxembourg,,2020-01-31,0.0,0.0
18593,Luxembourg,,2020-02-01,0.0,0.0
18594,Luxembourg,,2020-02-02,0.0,0.0
18595,Luxembourg,,2020-02-03,0.0,0.0
18596,Luxembourg,,2020-02-04,0.0,0.0
18597,Luxembourg,,2020-02-05,0.0,0.0
18598,Luxembourg,,2020-02-06,0.0,0.0
18599,Luxembourg,,2020-02-07,0.0,0.0
18600,Luxembourg,,2020-02-08,0.0,0.0
18601,Luxembourg,,2020-02-09,0.0,0.0
18602,Luxembourg,,2020-02-10,0.0,0.0
18603,Luxembourg,,2020-02-11,0.0,0.0
18604,Luxembourg,,2020-02-12,0.0,0.0
18605,Luxembourg,,2020-02-13,0.0,0.0
18606,Luxembourg,,2020-02-14,0.0,0.0
18607,Luxembourg,,2020-02-15,0.0,0.0
18608,Luxembourg,,2020-02-16,0.0,0.0
18609,Luxembourg,,2020-02-17,0.0,0.0
18610,Luxembourg,,2020-02-18,0.0,0.0
18611,Luxembourg,,2020-02-19,0.0,0.0
18612,Luxembourg,,2020-02-20,0.0,0.0
18613,Luxembourg,,2020-02-21,0.0,0.0
18614,Luxembourg,,2020-02-22,0.0,0.0
18615,Luxembourg,,2020-02-23,0.0,0.0
18616,Luxembourg,,2020-02-24,0.0,0.0
18617,Luxembourg,,2020-02-25,0.0,0.0
18618,Luxembourg,,2020-02-26,0.0,0.0
18619,Luxembourg,,2020-02-27,0.0,0.0
18620,Luxembourg,,2020-02-28,0.0,0.0
18621,Luxembourg,,2020-02-29,1.0,0.0
18622,Luxembourg,,2020-03-01,1.0,0.0
18623,Luxembourg,,2020-03-02,1.0,0.0
18624,Luxembourg,,2020-03-03,1.0,0.0
18625,Luxembourg,,2020-03-04,1.0,0.0
18626,Luxembourg,,2020-03-05,1.0,0.0
18627,Luxembourg,,2020-03-06,2.0,0.0
18628,Luxembourg,,2020-03-07,2.0,0.0
18629,Luxembourg,,2020-03-08,3.0,0.0
18630,Luxembourg,,2020-03-09,3.0,0.0
18631,Luxembourg,,2020-03-10,5.0,0.0
18632,Luxembourg,,2020-03-11,7.0,0.0
18633,Luxembourg,,2020-03-12,19.0,0.0
18634,Luxembourg,,2020-03-13,34.0,0.0
18635,Luxembourg,,2020-03-14,51.0,1.0
18636,Luxembourg,,2020-03-15,59.0,1.0
18637,Luxembourg,,2020-03-16,77.0,1.0
18638,Luxembourg,,2020-03-17,140.0,1.0
18639,Luxembourg,,2020-03-18,203.0,2.0
18640,Luxembourg,,2020-03-19,335.0,4.0
18641,Luxembourg,,2020-03-20,484.0,4.0
18642,Luxembourg,,2020-03-21,670.0,8.0
18643,Luxembourg,,2020-03-22,798.0,8.0
18644,Luxembourg,,2020-03-23,875.0,8.0
18645,Luxembourg,,2020-03-24,1099.0,8.0
18646,Luxembourg,,2020-03-25,1333.0,8.0
18647,Luxembourg,,2020-03-26,1453.0,9.0
18648,Luxembourg,,2020-03-27,1605.0,15.0
18649,Luxembourg,,2020-03-28,1831.0,18.0
18650,Luxembourg,,2020-03-29,1950.0,21.0
18651,Luxembourg,,2020-03-30,1988.0,22.0
18652,Luxembourg,,2020-03-31,2178.0,23.0
18653,Luxembourg,,2020-04-01,2319.0,29.0
18654,Luxembourg,,2020-04-02,2487.0,30.0
18655,Luxembourg,,2020-04-03,2612.0,31.0
18656,Luxembourg,,2020-04-04,2729.0,31.0
18657,Luxembourg,,2020-04-05,2804.0,36.0
18658,Luxembourg,,2020-04-06,2843.0,41.0
18659,Luxembourg,,2020-04-07,2970.0,44.0
18660,Luxembourg,,2020-04-08,3034.0,46.0
18697,MS Zaandam,,2020-01-22,0.0,0.0
18698,MS Zaandam,,2020-01-23,0.0,0.0
18699,MS Zaandam,,2020-01-24,0.0,0.0
18700,MS Zaandam,,2020-01-25,0.0,0.0
18701,MS Zaandam,,2020-01-26,0.0,0.0
18702,MS Zaandam,,2020-01-27,0.0,0.0
18703,MS Zaandam,,2020-01-28,0.0,0.0
18704,MS Zaandam,,2020-01-29,0.0,0.0
18705,MS Zaandam,,2020-01-30,0.0,0.0
18706,MS Zaandam,,2020-01-31,0.0,0.0
18707,MS Zaandam,,2020-02-01,0.0,0.0
18708,MS Zaandam,,2020-02-02,0.0,0.0
18709,MS Zaandam,,2020-02-03,0.0,0.0
18710,MS Zaandam,,2020-02-04,0.0,0.0
18711,MS Zaandam,,2020-02-05,0.0,0.0
18712,MS Zaandam,,2020-02-06,0.0,0.0
18713,MS Zaandam,,2020-02-07,0.0,0.0
18714,MS Zaandam,,2020-02-08,0.0,0.0
18715,MS Zaandam,,2020-02-09,0.0,0.0
18716,MS Zaandam,,2020-02-10,0.0,0.0
18717,MS Zaandam,,2020-02-11,0.0,0.0
18718,MS Zaandam,,2020-02-12,0.0,0.0
18719,MS Zaandam,,2020-02-13,0.0,0.0
18720,MS Zaandam,,2020-02-14,0.0,0.0
18721,MS Zaandam,,2020-02-15,0.0,0.0
18722,MS Zaandam,,2020-02-16,0.0,0.0
18723,MS Zaandam,,2020-02-17,0.0,0.0
18724,MS Zaandam,,2020-02-18,0.0,0.0
18725,MS Zaandam,,2020-02-19,0.0,0.0
18726,MS Zaandam,,2020-02-20,0.0,0.0
18727,MS Zaandam,,2020-02-21,0.0,0.0
18728,MS Zaandam,,2020-02-22,0.0,0.0
18729,MS Zaandam,,2020-02-23,0.0,0.0
18730,MS Zaandam,,2020-02-24,0.0,0.0
18731,MS Zaandam,,2020-02-25,0.0,0.0
18732,MS Zaandam,,2020-02-26,0.0,0.0
18733,MS Zaandam,,2020-02-27,0.0,0.0
18734,MS Zaandam,,2020-02-28,0.0,0.0
18735,MS Zaandam,,2020-02-29,0.0,0.0
18736,MS Zaandam,,2020-03-01,0.0,0.0
18737,MS Zaandam,,2020-03-02,0.0,0.0
18738,MS Zaandam,,2020-03-03,0.0,0.0
18739,MS Zaandam,,2020-03-04,0.0,0.0
18740,MS Zaandam,,2020-03-05,0.0,0.0
18741,MS Zaandam,,2020-03-06,0.0,0.0
18742,MS Zaandam,,2020-03-07,0.0,0.0
18743,MS Zaandam,,2020-03-08,0.0,0.0
18744,MS Zaandam,,2020-03-09,0.0,0.0
18745,MS Zaandam,,2020-03-10,0.0,0.0
18746,MS Zaandam,,2020-03-11,0.0,0.0
18747,MS Zaandam,,2020-03-12,0.0,0.0
18748,MS Zaandam,,2020-03-13,0.0,0.0
18749,MS Zaandam,,2020-03-14,0.0,0.0
18750,MS Zaandam,,2020-03-15,0.0,0.0
18751,MS Zaandam,,2020-03-16,0.0,0.0
18752,MS Zaandam,,2020-03-17,0.0,0.0
18753,MS Zaandam,,2020-03-18,0.0,0.0
18754,MS Zaandam,,2020-03-19,0.0,0.0
18755,MS Zaandam,,2020-03-20,0.0,0.0
18756,MS Zaandam,,2020-03-21,0.0,0.0
18757,MS Zaandam,,2020-03-22,0.0,0.0
18758,MS Zaandam,,2020-03-23,0.0,0.0
18759,MS Zaandam,,2020-03-24,0.0,0.0
18760,MS Zaandam,,2020-03-25,0.0,0.0
18761,MS Zaandam,,2020-03-26,0.0,0.0
18762,MS Zaandam,,2020-03-27,0.0,0.0
18763,MS Zaandam,,2020-03-28,2.0,0.0
18764,MS Zaandam,,2020-03-29,2.0,0.0
18765,MS Zaandam,,2020-03-30,2.0,0.0
18766,MS Zaandam,,2020-03-31,2.0,0.0
18767,MS Zaandam,,2020-04-01,9.0,2.0
18768,MS Zaandam,,2020-04-02,9.0,2.0
18769,MS Zaandam,,2020-04-03,9.0,2.0
18770,MS Zaandam,,2020-04-04,9.0,2.0
18771,MS Zaandam,,2020-04-05,9.0,2.0
18772,MS Zaandam,,2020-04-06,9.0,2.0
18773,MS Zaandam,,2020-04-07,9.0,2.0
18774,MS Zaandam,,2020-04-08,9.0,2.0
18811,Madagascar,,2020-01-22,0.0,0.0
18812,Madagascar,,2020-01-23,0.0,0.0
18813,Madagascar,,2020-01-24,0.0,0.0
18814,Madagascar,,2020-01-25,0.0,0.0
18815,Madagascar,,2020-01-26,0.0,0.0
18816,Madagascar,,2020-01-27,0.0,0.0
18817,Madagascar,,2020-01-28,0.0,0.0
18818,Madagascar,,2020-01-29,0.0,0.0
18819,Madagascar,,2020-01-30,0.0,0.0
18820,Madagascar,,2020-01-31,0.0,0.0
18821,Madagascar,,2020-02-01,0.0,0.0
18822,Madagascar,,2020-02-02,0.0,0.0
18823,Madagascar,,2020-02-03,0.0,0.0
18824,Madagascar,,2020-02-04,0.0,0.0
18825,Madagascar,,2020-02-05,0.0,0.0
18826,Madagascar,,2020-02-06,0.0,0.0
18827,Madagascar,,2020-02-07,0.0,0.0
18828,Madagascar,,2020-02-08,0.0,0.0
18829,Madagascar,,2020-02-09,0.0,0.0
18830,Madagascar,,2020-02-10,0.0,0.0
18831,Madagascar,,2020-02-11,0.0,0.0
18832,Madagascar,,2020-02-12,0.0,0.0
18833,Madagascar,,2020-02-13,0.0,0.0
18834,Madagascar,,2020-02-14,0.0,0.0
18835,Madagascar,,2020-02-15,0.0,0.0
18836,Madagascar,,2020-02-16,0.0,0.0
18837,Madagascar,,2020-02-17,0.0,0.0
18838,Madagascar,,2020-02-18,0.0,0.0
18839,Madagascar,,2020-02-19,0.0,0.0
18840,Madagascar,,2020-02-20,0.0,0.0
18841,Madagascar,,2020-02-21,0.0,0.0
18842,Madagascar,,2020-02-22,0.0,0.0
18843,Madagascar,,2020-02-23,0.0,0.0
18844,Madagascar,,2020-02-24,0.0,0.0
18845,Madagascar,,2020-02-25,0.0,0.0
18846,Madagascar,,2020-02-26,0.0,0.0
18847,Madagascar,,2020-02-27,0.0,0.0
18848,Madagascar,,2020-02-28,0.0,0.0
18849,Madagascar,,2020-02-29,0.0,0.0
18850,Madagascar,,2020-03-01,0.0,0.0
18851,Madagascar,,2020-03-02,0.0,0.0
18852,Madagascar,,2020-03-03,0.0,0.0
18853,Madagascar,,2020-03-04,0.0,0.0
18854,Madagascar,,2020-03-05,0.0,0.0
18855,Madagascar,,2020-03-06,0.0,0.0
18856,Madagascar,,2020-03-07,0.0,0.0
18857,Madagascar,,2020-03-08,0.0,0.0
18858,Madagascar,,2020-03-09,0.0,0.0
18859,Madagascar,,2020-03-10,0.0,0.0
18860,Madagascar,,2020-03-11,0.0,0.0
18861,Madagascar,,2020-03-12,0.0,0.0
18862,Madagascar,,2020-03-13,0.0,0.0
18863,Madagascar,,2020-03-14,0.0,0.0
18864,Madagascar,,2020-03-15,0.0,0.0
18865,Madagascar,,2020-03-16,0.0,0.0
18866,Madagascar,,2020-03-17,0.0,0.0
18867,Madagascar,,2020-03-18,0.0,0.0
18868,Madagascar,,2020-03-19,0.0,0.0
18869,Madagascar,,2020-03-20,3.0,0.0
18870,Madagascar,,2020-03-21,3.0,0.0
18871,Madagascar,,2020-03-22,3.0,0.0
18872,Madagascar,,2020-03-23,12.0,0.0
18873,Madagascar,,2020-03-24,17.0,0.0
18874,Madagascar,,2020-03-25,19.0,0.0
18875,Madagascar,,2020-03-26,23.0,0.0
18876,Madagascar,,2020-03-27,26.0,0.0
18877,Madagascar,,2020-03-28,26.0,0.0
18878,Madagascar,,2020-03-29,39.0,0.0
18879,Madagascar,,2020-03-30,43.0,0.0
18880,Madagascar,,2020-03-31,57.0,0.0
18881,Madagascar,,2020-04-01,57.0,0.0
18882,Madagascar,,2020-04-02,59.0,0.0
18883,Madagascar,,2020-04-03,70.0,0.0
18884,Madagascar,,2020-04-04,70.0,0.0
18885,Madagascar,,2020-04-05,72.0,0.0
18886,Madagascar,,2020-04-06,82.0,0.0
18887,Madagascar,,2020-04-07,88.0,0.0
18888,Madagascar,,2020-04-08,93.0,0.0
18925,Malawi,,2020-01-22,0.0,0.0
18926,Malawi,,2020-01-23,0.0,0.0
18927,Malawi,,2020-01-24,0.0,0.0
18928,Malawi,,2020-01-25,0.0,0.0
18929,Malawi,,2020-01-26,0.0,0.0
18930,Malawi,,2020-01-27,0.0,0.0
18931,Malawi,,2020-01-28,0.0,0.0
18932,Malawi,,2020-01-29,0.0,0.0
18933,Malawi,,2020-01-30,0.0,0.0
18934,Malawi,,2020-01-31,0.0,0.0
18935,Malawi,,2020-02-01,0.0,0.0
18936,Malawi,,2020-02-02,0.0,0.0
18937,Malawi,,2020-02-03,0.0,0.0
18938,Malawi,,2020-02-04,0.0,0.0
18939,Malawi,,2020-02-05,0.0,0.0
18940,Malawi,,2020-02-06,0.0,0.0
18941,Malawi,,2020-02-07,0.0,0.0
18942,Malawi,,2020-02-08,0.0,0.0
18943,Malawi,,2020-02-09,0.0,0.0
18944,Malawi,,2020-02-10,0.0,0.0
18945,Malawi,,2020-02-11,0.0,0.0
18946,Malawi,,2020-02-12,0.0,0.0
18947,Malawi,,2020-02-13,0.0,0.0
18948,Malawi,,2020-02-14,0.0,0.0
18949,Malawi,,2020-02-15,0.0,0.0
18950,Malawi,,2020-02-16,0.0,0.0
18951,Malawi,,2020-02-17,0.0,0.0
18952,Malawi,,2020-02-18,0.0,0.0
18953,Malawi,,2020-02-19,0.0,0.0
18954,Malawi,,2020-02-20,0.0,0.0
18955,Malawi,,2020-02-21,0.0,0.0
18956,Malawi,,2020-02-22,0.0,0.0
18957,Malawi,,2020-02-23,0.0,0.0
18958,Malawi,,2020-02-24,0.0,0.0
18959,Malawi,,2020-02-25,0.0,0.0
18960,Malawi,,2020-02-26,0.0,0.0
18961,Malawi,,2020-02-27,0.0,0.0
18962,Malawi,,2020-02-28,0.0,0.0
18963,Malawi,,2020-02-29,0.0,0.0
18964,Malawi,,2020-03-01,0.0,0.0
18965,Malawi,,2020-03-02,0.0,0.0
18966,Malawi,,2020-03-03,0.0,0.0
18967,Malawi,,2020-03-04,0.0,0.0
18968,Malawi,,2020-03-05,0.0,0.0
18969,Malawi,,2020-03-06,0.0,0.0
18970,Malawi,,2020-03-07,0.0,0.0
18971,Malawi,,2020-03-08,0.0,0.0
18972,Malawi,,2020-03-09,0.0,0.0
18973,Malawi,,2020-03-10,0.0,0.0
18974,Malawi,,2020-03-11,0.0,0.0
18975,Malawi,,2020-03-12,0.0,0.0
18976,Malawi,,2020-03-13,0.0,0.0
18977,Malawi,,2020-03-14,0.0,0.0
18978,Malawi,,2020-03-15,0.0,0.0
18979,Malawi,,2020-03-16,0.0,0.0
18980,Malawi,,2020-03-17,0.0,0.0
18981,Malawi,,2020-03-18,0.0,0.0
18982,Malawi,,2020-03-19,0.0,0.0
18983,Malawi,,2020-03-20,0.0,0.0
18984,Malawi,,2020-03-21,0.0,0.0
18985,Malawi,,2020-03-22,0.0,0.0
18986,Malawi,,2020-03-23,0.0,0.0
18987,Malawi,,2020-03-24,0.0,0.0
18988,Malawi,,2020-03-25,0.0,0.0
18989,Malawi,,2020-03-26,0.0,0.0
18990,Malawi,,2020-03-27,0.0,0.0
18991,Malawi,,2020-03-28,0.0,0.0
18992,Malawi,,2020-03-29,0.0,0.0
18993,Malawi,,2020-03-30,0.0,0.0
18994,Malawi,,2020-03-31,0.0,0.0
18995,Malawi,,2020-04-01,0.0,0.0
18996,Malawi,,2020-04-02,3.0,0.0
18997,Malawi,,2020-04-03,3.0,0.0
18998,Malawi,,2020-04-04,4.0,0.0
18999,Malawi,,2020-04-05,4.0,0.0
19000,Malawi,,2020-04-06,5.0,0.0
19001,Malawi,,2020-04-07,8.0,1.0
19002,Malawi,,2020-04-08,8.0,1.0
19039,Malaysia,,2020-01-22,0.0,0.0
19040,Malaysia,,2020-01-23,0.0,0.0
19041,Malaysia,,2020-01-24,0.0,0.0
19042,Malaysia,,2020-01-25,3.0,0.0
19043,Malaysia,,2020-01-26,4.0,0.0
19044,Malaysia,,2020-01-27,4.0,0.0
19045,Malaysia,,2020-01-28,4.0,0.0
19046,Malaysia,,2020-01-29,7.0,0.0
19047,Malaysia,,2020-01-30,8.0,0.0
19048,Malaysia,,2020-01-31,8.0,0.0
19049,Malaysia,,2020-02-01,8.0,0.0
19050,Malaysia,,2020-02-02,8.0,0.0
19051,Malaysia,,2020-02-03,8.0,0.0
19052,Malaysia,,2020-02-04,10.0,0.0
19053,Malaysia,,2020-02-05,12.0,0.0
19054,Malaysia,,2020-02-06,12.0,0.0
19055,Malaysia,,2020-02-07,12.0,0.0
19056,Malaysia,,2020-02-08,16.0,0.0
19057,Malaysia,,2020-02-09,16.0,0.0
19058,Malaysia,,2020-02-10,18.0,0.0
19059,Malaysia,,2020-02-11,18.0,0.0
19060,Malaysia,,2020-02-12,18.0,0.0
19061,Malaysia,,2020-02-13,19.0,0.0
19062,Malaysia,,2020-02-14,19.0,0.0
19063,Malaysia,,2020-02-15,22.0,0.0
19064,Malaysia,,2020-02-16,22.0,0.0
19065,Malaysia,,2020-02-17,22.0,0.0
19066,Malaysia,,2020-02-18,22.0,0.0
19067,Malaysia,,2020-02-19,22.0,0.0
19068,Malaysia,,2020-02-20,22.0,0.0
19069,Malaysia,,2020-02-21,22.0,0.0
