,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,Median_Age,Population,Population_Density
10960,16340,,Mauritius,2020-03-01,0.0,0.0,-1,-1,-1
10961,16341,,Mauritius,2020-03-02,0.0,0.0,-1,-1,-1
10962,16342,,Mauritius,2020-03-03,0.0,0.0,-1,-1,-1
10963,16343,,Mauritius,2020-03-04,0.0,0.0,-1,-1,-1
10964,16344,,Mauritius,2020-03-05,0.0,0.0,-1,-1,-1
10965,16345,,Mauritius,2020-03-06,0.0,0.0,-1,-1,-1
10966,16346,,Mauritius,2020-03-07,0.0,0.0,-1,-1,-1
10967,16347,,Mauritius,2020-03-08,0.0,0.0,-1,-1,-1
10968,16348,,Mauritius,2020-03-09,0.0,0.0,-1,-1,-1
10969,16349,,Mauritius,2020-03-10,0.0,0.0,-1,-1,-1
10970,16350,,Mauritius,2020-03-11,0.0,0.0,-1,-1,-1
10971,16351,,Mauritius,2020-03-12,0.0,0.0,-1,-1,-1
10972,16352,,Mauritius,2020-03-13,0.0,0.0,-1,-1,-1
10973,16353,,Mauritius,2020-03-14,0.0,0.0,-1,-1,-1
10974,16354,,Mauritius,2020-03-15,0.0,0.0,-1,-1,-1
10975,16355,,Mauritius,2020-03-16,0.0,0.0,-1,-1,-1
10976,16356,,Mauritius,2020-03-17,0.0,0.0,-1,-1,-1
10977,16357,,Mauritius,2020-03-18,3.0,0.0,-1,-1,-1
10978,16358,,Mauritius,2020-03-19,3.0,0.0,-1,-1,-1
10979,16359,,Mauritius,2020-03-20,12.0,0.0,-1,-1,-1
10980,16360,,Mauritius,2020-03-21,14.0,1.0,-1,-1,-1
10981,16361,,Mauritius,2020-03-22,28.0,2.0,-1,-1,-1
10982,16362,,Mauritius,2020-03-23,36.0,2.0,-1,-1,-1
10983,16363,,Mauritius,2020-03-24,42.0,2.0,-1,-1,-1
10984,16364,,Mauritius,2020-03-25,48.0,2.0,-1,-1,-1
10985,16365,,Mauritius,2020-03-26,81.0,2.0,-1,-1,-1
10986,16366,,Mauritius,2020-03-27,94.0,2.0,-1,-1,-1
10987,16367,,Mauritius,2020-03-28,102.0,2.0,-1,-1,-1
10988,16401,,Mexico,2020-01-22,0.0,0.0,-1,-1,-1
10989,16402,,Mexico,2020-01-23,0.0,0.0,-1,-1,-1
10990,16403,,Mexico,2020-01-24,0.0,0.0,-1,-1,-1
10991,16404,,Mexico,2020-01-25,0.0,0.0,-1,-1,-1
10992,16405,,Mexico,2020-01-26,0.0,0.0,-1,-1,-1
10993,16406,,Mexico,2020-01-27,0.0,0.0,-1,-1,-1
10994,16407,,Mexico,2020-01-28,0.0,0.0,-1,-1,-1
10995,16408,,Mexico,2020-01-29,0.0,0.0,-1,-1,-1
10996,16409,,Mexico,2020-01-30,0.0,0.0,-1,-1,-1
10997,16410,,Mexico,2020-01-31,0.0,0.0,-1,-1,-1
10998,16411,,Mexico,2020-02-01,0.0,0.0,-1,-1,-1
10999,16412,,Mexico,2020-02-02,0.0,0.0,-1,-1,-1
11000,16413,,Mexico,2020-02-03,0.0,0.0,-1,-1,-1
11001,16414,,Mexico,2020-02-04,0.0,0.0,-1,-1,-1
11002,16415,,Mexico,2020-02-05,0.0,0.0,-1,-1,-1
11003,16416,,Mexico,2020-02-06,0.0,0.0,-1,-1,-1
11004,16417,,Mexico,2020-02-07,0.0,0.0,-1,-1,-1
11005,16418,,Mexico,2020-02-08,0.0,0.0,-1,-1,-1
11006,16419,,Mexico,2020-02-09,0.0,0.0,-1,-1,-1
11007,16420,,Mexico,2020-02-10,0.0,0.0,-1,-1,-1
11008,16421,,Mexico,2020-02-11,0.0,0.0,-1,-1,-1
11009,16422,,Mexico,2020-02-12,0.0,0.0,-1,-1,-1
11010,16423,,Mexico,2020-02-13,0.0,0.0,-1,-1,-1
11011,16424,,Mexico,2020-02-14,0.0,0.0,-1,-1,-1
11012,16425,,Mexico,2020-02-15,0.0,0.0,-1,-1,-1
11013,16426,,Mexico,2020-02-16,0.0,0.0,-1,-1,-1
11014,16427,,Mexico,2020-02-17,0.0,0.0,-1,-1,-1
11015,16428,,Mexico,2020-02-18,0.0,0.0,-1,-1,-1
11016,16429,,Mexico,2020-02-19,0.0,0.0,-1,-1,-1
11017,16430,,Mexico,2020-02-20,0.0,0.0,-1,-1,-1
11018,16431,,Mexico,2020-02-21,0.0,0.0,-1,-1,-1
11019,16432,,Mexico,2020-02-22,0.0,0.0,-1,-1,-1
11020,16433,,Mexico,2020-02-23,0.0,0.0,-1,-1,-1
11021,16434,,Mexico,2020-02-24,0.0,0.0,-1,-1,-1
11022,16435,,Mexico,2020-02-25,0.0,0.0,-1,-1,-1
11023,16436,,Mexico,2020-02-26,0.0,0.0,-1,-1,-1
11024,16437,,Mexico,2020-02-27,0.0,0.0,-1,-1,-1
11025,16438,,Mexico,2020-02-28,1.0,0.0,-1,-1,-1
11026,16439,,Mexico,2020-02-29,4.0,0.0,-1,-1,-1
11027,16440,,Mexico,2020-03-01,5.0,0.0,-1,-1,-1
11028,16441,,Mexico,2020-03-02,5.0,0.0,-1,-1,-1
11029,16442,,Mexico,2020-03-03,5.0,0.0,-1,-1,-1
11030,16443,,Mexico,2020-03-04,5.0,0.0,-1,-1,-1
11031,16444,,Mexico,2020-03-05,5.0,0.0,-1,-1,-1
11032,16445,,Mexico,2020-03-06,6.0,0.0,-1,-1,-1
11033,16446,,Mexico,2020-03-07,6.0,0.0,-1,-1,-1
11034,16447,,Mexico,2020-03-08,7.0,0.0,-1,-1,-1
11035,16448,,Mexico,2020-03-09,7.0,0.0,-1,-1,-1
11036,16449,,Mexico,2020-03-10,7.0,0.0,-1,-1,-1
11037,16450,,Mexico,2020-03-11,8.0,0.0,-1,-1,-1
11038,16451,,Mexico,2020-03-12,12.0,0.0,-1,-1,-1
11039,16452,,Mexico,2020-03-13,12.0,0.0,-1,-1,-1
11040,16453,,Mexico,2020-03-14,26.0,0.0,-1,-1,-1
11041,16454,,Mexico,2020-03-15,41.0,0.0,-1,-1,-1
11042,16455,,Mexico,2020-03-16,53.0,0.0,-1,-1,-1
11043,16456,,Mexico,2020-03-17,82.0,0.0,-1,-1,-1
11044,16457,,Mexico,2020-03-18,93.0,0.0,-1,-1,-1
11045,16458,,Mexico,2020-03-19,118.0,1.0,-1,-1,-1
11046,16459,,Mexico,2020-03-20,164.0,1.0,-1,-1,-1
11047,16460,,Mexico,2020-03-21,203.0,2.0,-1,-1,-1
11048,16461,,Mexico,2020-03-22,251.0,2.0,-1,-1,-1
11049,16462,,Mexico,2020-03-23,316.0,3.0,-1,-1,-1
11050,16463,,Mexico,2020-03-24,367.0,4.0,-1,-1,-1
11051,16464,,Mexico,2020-03-25,405.0,5.0,-1,-1,-1
11052,16465,,Mexico,2020-03-26,475.0,6.0,-1,-1,-1
11053,16466,,Mexico,2020-03-27,585.0,8.0,-1,-1,-1
11054,16467,,Mexico,2020-03-28,717.0,12.0,-1,-1,-1
11055,16501,,Moldova,2020-01-22,0.0,0.0,-1,-1,-1
11056,16502,,Moldova,2020-01-23,0.0,0.0,-1,-1,-1
11057,16503,,Moldova,2020-01-24,0.0,0.0,-1,-1,-1
11058,16504,,Moldova,2020-01-25,0.0,0.0,-1,-1,-1
11059,16505,,Moldova,2020-01-26,0.0,0.0,-1,-1,-1
11060,16506,,Moldova,2020-01-27,0.0,0.0,-1,-1,-1
11061,16507,,Moldova,2020-01-28,0.0,0.0,-1,-1,-1
11062,16508,,Moldova,2020-01-29,0.0,0.0,-1,-1,-1
11063,16509,,Moldova,2020-01-30,0.0,0.0,-1,-1,-1
11064,16510,,Moldova,2020-01-31,0.0,0.0,-1,-1,-1
11065,16511,,Moldova,2020-02-01,0.0,0.0,-1,-1,-1
11066,16512,,Moldova,2020-02-02,0.0,0.0,-1,-1,-1
11067,16513,,Moldova,2020-02-03,0.0,0.0,-1,-1,-1
11068,16514,,Moldova,2020-02-04,0.0,0.0,-1,-1,-1
11069,16515,,Moldova,2020-02-05,0.0,0.0,-1,-1,-1
11070,16516,,Moldova,2020-02-06,0.0,0.0,-1,-1,-1
11071,16517,,Moldova,2020-02-07,0.0,0.0,-1,-1,-1
11072,16518,,Moldova,2020-02-08,0.0,0.0,-1,-1,-1
11073,16519,,Moldova,2020-02-09,0.0,0.0,-1,-1,-1
11074,16520,,Moldova,2020-02-10,0.0,0.0,-1,-1,-1
11075,16521,,Moldova,2020-02-11,0.0,0.0,-1,-1,-1
11076,16522,,Moldova,2020-02-12,0.0,0.0,-1,-1,-1
11077,16523,,Moldova,2020-02-13,0.0,0.0,-1,-1,-1
11078,16524,,Moldova,2020-02-14,0.0,0.0,-1,-1,-1
11079,16525,,Moldova,2020-02-15,0.0,0.0,-1,-1,-1
11080,16526,,Moldova,2020-02-16,0.0,0.0,-1,-1,-1
11081,16527,,Moldova,2020-02-17,0.0,0.0,-1,-1,-1
11082,16528,,Moldova,2020-02-18,0.0,0.0,-1,-1,-1
11083,16529,,Moldova,2020-02-19,0.0,0.0,-1,-1,-1
11084,16530,,Moldova,2020-02-20,0.0,0.0,-1,-1,-1
11085,16531,,Moldova,2020-02-21,0.0,0.0,-1,-1,-1
11086,16532,,Moldova,2020-02-22,0.0,0.0,-1,-1,-1
11087,16533,,Moldova,2020-02-23,0.0,0.0,-1,-1,-1
11088,16534,,Moldova,2020-02-24,0.0,0.0,-1,-1,-1
11089,16535,,Moldova,2020-02-25,0.0,0.0,-1,-1,-1
11090,16536,,Moldova,2020-02-26,0.0,0.0,-1,-1,-1
11091,16537,,Moldova,2020-02-27,0.0,0.0,-1,-1,-1
11092,16538,,Moldova,2020-02-28,0.0,0.0,-1,-1,-1
11093,16539,,Moldova,2020-02-29,0.0,0.0,-1,-1,-1
11094,16540,,Moldova,2020-03-01,0.0,0.0,-1,-1,-1
11095,16541,,Moldova,2020-03-02,0.0,0.0,-1,-1,-1
11096,16542,,Moldova,2020-03-03,0.0,0.0,-1,-1,-1
11097,16543,,Moldova,2020-03-04,0.0,0.0,-1,-1,-1
11098,16544,,Moldova,2020-03-05,0.0,0.0,-1,-1,-1
11099,16545,,Moldova,2020-03-06,0.0,0.0,-1,-1,-1
11100,16546,,Moldova,2020-03-07,0.0,0.0,-1,-1,-1
11101,16547,,Moldova,2020-03-08,1.0,0.0,-1,-1,-1
11102,16548,,Moldova,2020-03-09,1.0,0.0,-1,-1,-1
11103,16549,,Moldova,2020-03-10,3.0,0.0,-1,-1,-1
11104,16550,,Moldova,2020-03-11,3.0,0.0,-1,-1,-1
11105,16551,,Moldova,2020-03-12,3.0,0.0,-1,-1,-1
11106,16552,,Moldova,2020-03-13,6.0,0.0,-1,-1,-1
11107,16553,,Moldova,2020-03-14,12.0,0.0,-1,-1,-1
11108,16554,,Moldova,2020-03-15,23.0,0.0,-1,-1,-1
11109,16555,,Moldova,2020-03-16,23.0,0.0,-1,-1,-1
11110,16556,,Moldova,2020-03-17,30.0,0.0,-1,-1,-1
11111,16557,,Moldova,2020-03-18,30.0,1.0,-1,-1,-1
11112,16558,,Moldova,2020-03-19,49.0,1.0,-1,-1,-1
11113,16559,,Moldova,2020-03-20,66.0,1.0,-1,-1,-1
11114,16560,,Moldova,2020-03-21,80.0,1.0,-1,-1,-1
11115,16561,,Moldova,2020-03-22,94.0,1.0,-1,-1,-1
11116,16562,,Moldova,2020-03-23,109.0,1.0,-1,-1,-1
11117,16563,,Moldova,2020-03-24,125.0,1.0,-1,-1,-1
11118,16564,,Moldova,2020-03-25,149.0,1.0,-1,-1,-1
11119,16565,,Moldova,2020-03-26,177.0,1.0,-1,-1,-1
11120,16566,,Moldova,2020-03-27,199.0,2.0,-1,-1,-1
11121,16567,,Moldova,2020-03-28,231.0,2.0,-1,-1,-1
11122,16601,,Monaco,2020-01-22,0.0,0.0,-1,-1,-1
11123,16602,,Monaco,2020-01-23,0.0,0.0,-1,-1,-1
11124,16603,,Monaco,2020-01-24,0.0,0.0,-1,-1,-1
11125,16604,,Monaco,2020-01-25,0.0,0.0,-1,-1,-1
11126,16605,,Monaco,2020-01-26,0.0,0.0,-1,-1,-1
11127,16606,,Monaco,2020-01-27,0.0,0.0,-1,-1,-1
11128,16607,,Monaco,2020-01-28,0.0,0.0,-1,-1,-1
11129,16608,,Monaco,2020-01-29,0.0,0.0,-1,-1,-1
11130,16609,,Monaco,2020-01-30,0.0,0.0,-1,-1,-1
11131,16610,,Monaco,2020-01-31,0.0,0.0,-1,-1,-1
11132,16611,,Monaco,2020-02-01,0.0,0.0,-1,-1,-1
11133,16612,,Monaco,2020-02-02,0.0,0.0,-1,-1,-1
11134,16613,,Monaco,2020-02-03,0.0,0.0,-1,-1,-1
11135,16614,,Monaco,2020-02-04,0.0,0.0,-1,-1,-1
11136,16615,,Monaco,2020-02-05,0.0,0.0,-1,-1,-1
11137,16616,,Monaco,2020-02-06,0.0,0.0,-1,-1,-1
11138,16617,,Monaco,2020-02-07,0.0,0.0,-1,-1,-1
11139,16618,,Monaco,2020-02-08,0.0,0.0,-1,-1,-1
11140,16619,,Monaco,2020-02-09,0.0,0.0,-1,-1,-1
11141,16620,,Monaco,2020-02-10,0.0,0.0,-1,-1,-1
11142,16621,,Monaco,2020-02-11,0.0,0.0,-1,-1,-1
11143,16622,,Monaco,2020-02-12,0.0,0.0,-1,-1,-1
11144,16623,,Monaco,2020-02-13,0.0,0.0,-1,-1,-1
11145,16624,,Monaco,2020-02-14,0.0,0.0,-1,-1,-1
11146,16625,,Monaco,2020-02-15,0.0,0.0,-1,-1,-1
11147,16626,,Monaco,2020-02-16,0.0,0.0,-1,-1,-1
11148,16627,,Monaco,2020-02-17,0.0,0.0,-1,-1,-1
11149,16628,,Monaco,2020-02-18,0.0,0.0,-1,-1,-1
11150,16629,,Monaco,2020-02-19,0.0,0.0,-1,-1,-1
11151,16630,,Monaco,2020-02-20,0.0,0.0,-1,-1,-1
11152,16631,,Monaco,2020-02-21,0.0,0.0,-1,-1,-1
11153,16632,,Monaco,2020-02-22,0.0,0.0,-1,-1,-1
11154,16633,,Monaco,2020-02-23,0.0,0.0,-1,-1,-1
11155,16634,,Monaco,2020-02-24,0.0,0.0,-1,-1,-1
11156,16635,,Monaco,2020-02-25,0.0,0.0,-1,-1,-1
11157,16636,,Monaco,2020-02-26,0.0,0.0,-1,-1,-1
11158,16637,,Monaco,2020-02-27,0.0,0.0,-1,-1,-1
11159,16638,,Monaco,2020-02-28,0.0,0.0,-1,-1,-1
11160,16639,,Monaco,2020-02-29,1.0,0.0,-1,-1,-1
11161,16640,,Monaco,2020-03-01,1.0,0.0,-1,-1,-1
11162,16641,,Monaco,2020-03-02,1.0,0.0,-1,-1,-1
11163,16642,,Monaco,2020-03-03,1.0,0.0,-1,-1,-1
11164,16643,,Monaco,2020-03-04,1.0,0.0,-1,-1,-1
11165,16644,,Monaco,2020-03-05,1.0,0.0,-1,-1,-1
11166,16645,,Monaco,2020-03-06,1.0,0.0,-1,-1,-1
11167,16646,,Monaco,2020-03-07,1.0,0.0,-1,-1,-1
11168,16647,,Monaco,2020-03-08,1.0,0.0,-1,-1,-1
11169,16648,,Monaco,2020-03-09,1.0,0.0,-1,-1,-1
11170,16649,,Monaco,2020-03-10,1.0,0.0,-1,-1,-1
11171,16650,,Monaco,2020-03-11,1.0,0.0,-1,-1,-1
11172,16651,,Monaco,2020-03-12,2.0,0.0,-1,-1,-1
11173,16652,,Monaco,2020-03-13,2.0,0.0,-1,-1,-1
11174,16653,,Monaco,2020-03-14,2.0,0.0,-1,-1,-1
11175,16654,,Monaco,2020-03-15,2.0,0.0,-1,-1,-1
11176,16655,,Monaco,2020-03-16,7.0,0.0,-1,-1,-1
11177,16656,,Monaco,2020-03-17,7.0,0.0,-1,-1,-1
11178,16657,,Monaco,2020-03-18,7.0,0.0,-1,-1,-1
11179,16658,,Monaco,2020-03-19,7.0,0.0,-1,-1,-1
11180,16659,,Monaco,2020-03-20,11.0,0.0,-1,-1,-1
11181,16660,,Monaco,2020-03-21,11.0,0.0,-1,-1,-1
11182,16661,,Monaco,2020-03-22,23.0,0.0,-1,-1,-1
11183,16662,,Monaco,2020-03-23,23.0,0.0,-1,-1,-1
11184,16663,,Monaco,2020-03-24,23.0,0.0,-1,-1,-1
11185,16664,,Monaco,2020-03-25,31.0,0.0,-1,-1,-1
11186,16665,,Monaco,2020-03-26,33.0,0.0,-1,-1,-1
11187,16666,,Monaco,2020-03-27,42.0,0.0,-1,-1,-1
11188,16667,,Monaco,2020-03-28,42.0,0.0,-1,-1,-1
11189,16701,,Mongolia,2020-01-22,0.0,0.0,28,3278290,2
11190,16702,,Mongolia,2020-01-23,0.0,0.0,28,3278290,2
11191,16703,,Mongolia,2020-01-24,0.0,0.0,28,3278290,2
11192,16704,,Mongolia,2020-01-25,0.0,0.0,28,3278290,2
11193,16705,,Mongolia,2020-01-26,0.0,0.0,28,3278290,2
11194,16706,,Mongolia,2020-01-27,0.0,0.0,28,3278290,2
11195,16707,,Mongolia,2020-01-28,0.0,0.0,28,3278290,2
11196,16708,,Mongolia,2020-01-29,0.0,0.0,28,3278290,2
11197,16709,,Mongolia,2020-01-30,0.0,0.0,28,3278290,2
11198,16710,,Mongolia,2020-01-31,0.0,0.0,28,3278290,2
11199,16711,,Mongolia,2020-02-01,0.0,0.0,28,3278290,2
11200,16712,,Mongolia,2020-02-02,0.0,0.0,28,3278290,2
11201,16713,,Mongolia,2020-02-03,0.0,0.0,28,3278290,2
11202,16714,,Mongolia,2020-02-04,0.0,0.0,28,3278290,2
11203,16715,,Mongolia,2020-02-05,0.0,0.0,28,3278290,2
11204,16716,,Mongolia,2020-02-06,0.0,0.0,28,3278290,2
11205,16717,,Mongolia,2020-02-07,0.0,0.0,28,3278290,2
11206,16718,,Mongolia,2020-02-08,0.0,0.0,28,3278290,2
11207,16719,,Mongolia,2020-02-09,0.0,0.0,28,3278290,2
11208,16720,,Mongolia,2020-02-10,0.0,0.0,28,3278290,2
11209,16721,,Mongolia,2020-02-11,0.0,0.0,28,3278290,2
11210,16722,,Mongolia,2020-02-12,0.0,0.0,28,3278290,2
11211,16723,,Mongolia,2020-02-13,0.0,0.0,28,3278290,2
11212,16724,,Mongolia,2020-02-14,0.0,0.0,28,3278290,2
11213,16725,,Mongolia,2020-02-15,0.0,0.0,28,3278290,2
11214,16726,,Mongolia,2020-02-16,0.0,0.0,28,3278290,2
11215,16727,,Mongolia,2020-02-17,0.0,0.0,28,3278290,2
11216,16728,,Mongolia,2020-02-18,0.0,0.0,28,3278290,2
11217,16729,,Mongolia,2020-02-19,0.0,0.0,28,3278290,2
11218,16730,,Mongolia,2020-02-20,0.0,0.0,28,3278290,2
11219,16731,,Mongolia,2020-02-21,0.0,0.0,28,3278290,2
11220,16732,,Mongolia,2020-02-22,0.0,0.0,28,3278290,2
11221,16733,,Mongolia,2020-02-23,0.0,0.0,28,3278290,2
11222,16734,,Mongolia,2020-02-24,0.0,0.0,28,3278290,2
11223,16735,,Mongolia,2020-02-25,0.0,0.0,28,3278290,2
11224,16736,,Mongolia,2020-02-26,0.0,0.0,28,3278290,2
11225,16737,,Mongolia,2020-02-27,0.0,0.0,28,3278290,2
11226,16738,,Mongolia,2020-02-28,0.0,0.0,28,3278290,2
11227,16739,,Mongolia,2020-02-29,0.0,0.0,28,3278290,2
11228,16740,,Mongolia,2020-03-01,0.0,0.0,28,3278290,2
11229,16741,,Mongolia,2020-03-02,0.0,0.0,28,3278290,2
11230,16742,,Mongolia,2020-03-03,0.0,0.0,28,3278290,2
11231,16743,,Mongolia,2020-03-04,0.0,0.0,28,3278290,2
11232,16744,,Mongolia,2020-03-05,0.0,0.0,28,3278290,2
11233,16745,,Mongolia,2020-03-06,0.0,0.0,28,3278290,2
11234,16746,,Mongolia,2020-03-07,0.0,0.0,28,3278290,2
11235,16747,,Mongolia,2020-03-08,0.0,0.0,28,3278290,2
11236,16748,,Mongolia,2020-03-09,0.0,0.0,28,3278290,2
11237,16749,,Mongolia,2020-03-10,1.0,0.0,28,3278290,2
11238,16750,,Mongolia,2020-03-11,1.0,0.0,28,3278290,2
11239,16751,,Mongolia,2020-03-12,1.0,0.0,28,3278290,2
11240,16752,,Mongolia,2020-03-13,1.0,0.0,28,3278290,2
11241,16753,,Mongolia,2020-03-14,1.0,0.0,28,3278290,2
11242,16754,,Mongolia,2020-03-15,1.0,0.0,28,3278290,2
11243,16755,,Mongolia,2020-03-16,1.0,0.0,28,3278290,2
11244,16756,,Mongolia,2020-03-17,5.0,0.0,28,3278290,2
11245,16757,,Mongolia,2020-03-18,6.0,0.0,28,3278290,2
11246,16758,,Mongolia,2020-03-19,6.0,0.0,28,3278290,2
11247,16759,,Mongolia,2020-03-20,6.0,0.0,28,3278290,2
11248,16760,,Mongolia,2020-03-21,10.0,0.0,28,3278290,2
11249,16761,,Mongolia,2020-03-22,10.0,0.0,28,3278290,2
11250,16762,,Mongolia,2020-03-23,10.0,0.0,28,3278290,2
11251,16763,,Mongolia,2020-03-24,10.0,0.0,28,3278290,2
11252,16764,,Mongolia,2020-03-25,10.0,0.0,28,3278290,2
11253,16765,,Mongolia,2020-03-26,11.0,0.0,28,3278290,2
11254,16766,,Mongolia,2020-03-27,11.0,0.0,28,3278290,2
11255,16767,,Mongolia,2020-03-28,12.0,0.0,28,3278290,2
11256,16801,,Montenegro,2020-01-22,0.0,0.0,-1,-1,-1
11257,16802,,Montenegro,2020-01-23,0.0,0.0,-1,-1,-1
11258,16803,,Montenegro,2020-01-24,0.0,0.0,-1,-1,-1
11259,16804,,Montenegro,2020-01-25,0.0,0.0,-1,-1,-1
11260,16805,,Montenegro,2020-01-26,0.0,0.0,-1,-1,-1
11261,16806,,Montenegro,2020-01-27,0.0,0.0,-1,-1,-1
11262,16807,,Montenegro,2020-01-28,0.0,0.0,-1,-1,-1
11263,16808,,Montenegro,2020-01-29,0.0,0.0,-1,-1,-1
11264,16809,,Montenegro,2020-01-30,0.0,0.0,-1,-1,-1
11265,16810,,Montenegro,2020-01-31,0.0,0.0,-1,-1,-1
11266,16811,,Montenegro,2020-02-01,0.0,0.0,-1,-1,-1
11267,16812,,Montenegro,2020-02-02,0.0,0.0,-1,-1,-1
11268,16813,,Montenegro,2020-02-03,0.0,0.0,-1,-1,-1
11269,16814,,Montenegro,2020-02-04,0.0,0.0,-1,-1,-1
11270,16815,,Montenegro,2020-02-05,0.0,0.0,-1,-1,-1
11271,16816,,Montenegro,2020-02-06,0.0,0.0,-1,-1,-1
11272,16817,,Montenegro,2020-02-07,0.0,0.0,-1,-1,-1
11273,16818,,Montenegro,2020-02-08,0.0,0.0,-1,-1,-1
11274,16819,,Montenegro,2020-02-09,0.0,0.0,-1,-1,-1
11275,16820,,Montenegro,2020-02-10,0.0,0.0,-1,-1,-1
11276,16821,,Montenegro,2020-02-11,0.0,0.0,-1,-1,-1
11277,16822,,Montenegro,2020-02-12,0.0,0.0,-1,-1,-1
11278,16823,,Montenegro,2020-02-13,0.0,0.0,-1,-1,-1
11279,16824,,Montenegro,2020-02-14,0.0,0.0,-1,-1,-1
11280,16825,,Montenegro,2020-02-15,0.0,0.0,-1,-1,-1
11281,16826,,Montenegro,2020-02-16,0.0,0.0,-1,-1,-1
11282,16827,,Montenegro,2020-02-17,0.0,0.0,-1,-1,-1
11283,16828,,Montenegro,2020-02-18,0.0,0.0,-1,-1,-1
11284,16829,,Montenegro,2020-02-19,0.0,0.0,-1,-1,-1
11285,16830,,Montenegro,2020-02-20,0.0,0.0,-1,-1,-1
11286,16831,,Montenegro,2020-02-21,0.0,0.0,-1,-1,-1
11287,16832,,Montenegro,2020-02-22,0.0,0.0,-1,-1,-1
11288,16833,,Montenegro,2020-02-23,0.0,0.0,-1,-1,-1
11289,16834,,Montenegro,2020-02-24,0.0,0.0,-1,-1,-1
11290,16835,,Montenegro,2020-02-25,0.0,0.0,-1,-1,-1
11291,16836,,Montenegro,2020-02-26,0.0,0.0,-1,-1,-1
11292,16837,,Montenegro,2020-02-27,0.0,0.0,-1,-1,-1
11293,16838,,Montenegro,2020-02-28,0.0,0.0,-1,-1,-1
11294,16839,,Montenegro,2020-02-29,0.0,0.0,-1,-1,-1
11295,16840,,Montenegro,2020-03-01,0.0,0.0,-1,-1,-1
11296,16841,,Montenegro,2020-03-02,0.0,0.0,-1,-1,-1
11297,16842,,Montenegro,2020-03-03,0.0,0.0,-1,-1,-1
11298,16843,,Montenegro,2020-03-04,0.0,0.0,-1,-1,-1
11299,16844,,Montenegro,2020-03-05,0.0,0.0,-1,-1,-1
11300,16845,,Montenegro,2020-03-06,0.0,0.0,-1,-1,-1
11301,16846,,Montenegro,2020-03-07,0.0,0.0,-1,-1,-1
11302,16847,,Montenegro,2020-03-08,0.0,0.0,-1,-1,-1
11303,16848,,Montenegro,2020-03-09,0.0,0.0,-1,-1,-1
11304,16849,,Montenegro,2020-03-10,0.0,0.0,-1,-1,-1
11305,16850,,Montenegro,2020-03-11,0.0,0.0,-1,-1,-1
11306,16851,,Montenegro,2020-03-12,0.0,0.0,-1,-1,-1
11307,16852,,Montenegro,2020-03-13,0.0,0.0,-1,-1,-1
11308,16853,,Montenegro,2020-03-14,0.0,0.0,-1,-1,-1
11309,16854,,Montenegro,2020-03-15,0.0,0.0,-1,-1,-1
11310,16855,,Montenegro,2020-03-16,0.0,0.0,-1,-1,-1
11311,16856,,Montenegro,2020-03-17,2.0,0.0,-1,-1,-1
11312,16857,,Montenegro,2020-03-18,2.0,0.0,-1,-1,-1
11313,16858,,Montenegro,2020-03-19,3.0,0.0,-1,-1,-1
11314,16859,,Montenegro,2020-03-20,14.0,0.0,-1,-1,-1
11315,16860,,Montenegro,2020-03-21,14.0,0.0,-1,-1,-1
11316,16861,,Montenegro,2020-03-22,21.0,0.0,-1,-1,-1
11317,16862,,Montenegro,2020-03-23,27.0,1.0,-1,-1,-1
11318,16863,,Montenegro,2020-03-24,47.0,1.0,-1,-1,-1
11319,16864,,Montenegro,2020-03-25,52.0,1.0,-1,-1,-1
11320,16865,,Montenegro,2020-03-26,69.0,1.0,-1,-1,-1
11321,16866,,Montenegro,2020-03-27,82.0,1.0,-1,-1,-1
11322,16867,,Montenegro,2020-03-28,84.0,1.0,-1,-1,-1
11323,16901,,Morocco,2020-01-22,0.0,0.0,-1,-1,-1
11324,16902,,Morocco,2020-01-23,0.0,0.0,-1,-1,-1
11325,16903,,Morocco,2020-01-24,0.0,0.0,-1,-1,-1
11326,16904,,Morocco,2020-01-25,0.0,0.0,-1,-1,-1
11327,16905,,Morocco,2020-01-26,0.0,0.0,-1,-1,-1
11328,16906,,Morocco,2020-01-27,0.0,0.0,-1,-1,-1
11329,16907,,Morocco,2020-01-28,0.0,0.0,-1,-1,-1
11330,16908,,Morocco,2020-01-29,0.0,0.0,-1,-1,-1
11331,16909,,Morocco,2020-01-30,0.0,0.0,-1,-1,-1
11332,16910,,Morocco,2020-01-31,0.0,0.0,-1,-1,-1
11333,16911,,Morocco,2020-02-01,0.0,0.0,-1,-1,-1
11334,16912,,Morocco,2020-02-02,0.0,0.0,-1,-1,-1
11335,16913,,Morocco,2020-02-03,0.0,0.0,-1,-1,-1
11336,16914,,Morocco,2020-02-04,0.0,0.0,-1,-1,-1
11337,16915,,Morocco,2020-02-05,0.0,0.0,-1,-1,-1
11338,16916,,Morocco,2020-02-06,0.0,0.0,-1,-1,-1
11339,16917,,Morocco,2020-02-07,0.0,0.0,-1,-1,-1
11340,16918,,Morocco,2020-02-08,0.0,0.0,-1,-1,-1
11341,16919,,Morocco,2020-02-09,0.0,0.0,-1,-1,-1
11342,16920,,Morocco,2020-02-10,0.0,0.0,-1,-1,-1
11343,16921,,Morocco,2020-02-11,0.0,0.0,-1,-1,-1
